num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
190.0,10.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,320.2,680.3333333333334,1021.2666666666667,2547.866666666667,200.0,2547.866666666667
180.0,20.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,313.3333333333333,674.2666666666667,1023.7666666666667,2508.233333333333,200.0,2508.233333333333
170.0,30.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,318.73333333333335,652.6333333333333,990.6333333333333,2489.733333333333,200.0,2489.733333333333
160.0,40.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,303.73333333333335,662.9,1031.5666666666666,2561.8,200.0,2561.8
150.0,50.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,322.8,677.8,1045.0333333333333,2524.3,200.0,2524.3
140.0,60.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,333.43333333333334,669.7333333333333,1019.3,2627.4333333333334,200.0,2627.4333333333334
130.0,70.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,308.1333333333333,640.9333333333333,992.9666666666667,2478.4333333333334,200.0,2478.4333333333334
120.0,80.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,328.03333333333336,680.0,1041.2333333333333,2544.5333333333333,200.0,2544.5333333333333
110.0,90.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,325.56666666666666,664.9333333333333,1031.8,2467.866666666667,200.0,2467.866666666667
100.0,100.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,318.0,667.6333333333333,1015.1333333333333,2512.4333333333334,200.0,2512.4333333333334
90.0,110.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,335.1,678.4,1024.7,2522.5666666666666,200.0,2522.5666666666666
80.0,120.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,327.06666666666666,658.9333333333333,1023.0333333333333,2439.4333333333334,200.0,2439.4333333333334
70.0,130.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,341.7,693.8666666666667,1041.8333333333333,2461.0666666666666,200.0,2461.0666666666666
60.0,140.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,321.46666666666664,671.5,1015.6666666666666,2583.8333333333335,200.0,2583.8333333333335
50.0,150.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,316.8333333333333,670.2666666666667,1031.2333333333333,2548.0666666666666,200.0,2548.0666666666666
40.0,160.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,345.3333333333333,683.3333333333334,1038.3666666666666,2477.4,200.0,2477.4
30.0,170.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,302.93333333333334,646.7333333333333,1016.6,2563.3,200.0,2563.3
20.0,180.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,315.4,663.2,1012.1333333333333,2535.9666666666667,200.0,2535.9666666666667
10.0,190.0,10.0,10.0,0.2000000000000001,1.0,0.0,0.0,0.0,0.0,323.2,665.3666666666667,1026.7333333333333,2608.0,200.0,2608.0
190.0,10.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,401.26666666666665,780.1666666666666,1163.4333333333334,2618.6666666666665,200.0,2618.6666666666665
180.0,20.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,423.3,815.5,1218.2666666666667,3019.0,200.0,3019.0
170.0,30.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,406.53333333333336,818.4666666666667,1224.5666666666666,3120.0,200.0,3120.0
160.0,40.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,436.03333333333336,868.7,1280.2333333333333,3482.0333333333333,200.0,3482.0333333333333
150.0,50.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,448.56666666666666,881.1333333333333,1351.2333333333333,3971.0666666666666,200.0,3971.0666666666666
140.0,60.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,484.06666666666666,952.7,1434.0666666666666,4134.533333333334,200.0,4134.533333333334
130.0,70.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,469.8666666666667,946.9333333333333,1447.0,4285.1,200.0,4285.1
120.0,80.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,495.9,1027.1666666666667,1579.4666666666667,4388.9,200.0,4388.9
110.0,90.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,549.7333333333333,1057.6,1617.0333333333333,4505.766666666666,200.0,4505.766666666666
100.0,100.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,549.8333333333334,1139.9666666666667,1758.3,4906.5,200.0,4906.5
90.0,110.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,550.8,1167.0333333333333,1807.6333333333334,5200.966666666666,200.0,5200.966666666666
80.0,120.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,612.2666666666667,1287.7,1933.3666666666666,5460.566666666667,200.0,5460.566666666667
70.0,130.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,642.5,1323.5,2054.866666666667,5645.766666666666,200.0,5645.766666666666
60.0,140.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,653.9,1371.9,2199.233333333333,5955.366666666667,200.0,5955.366666666667
50.0,150.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,702.1,1508.2,2331.7,6281.733333333334,200.0,6281.733333333334
40.0,160.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,765.7666666666667,1621.7333333333333,2536.4,6712.433333333333,200.0,6712.433333333333
30.0,170.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,797.6333333333333,1702.9666666666667,2689.8333333333335,7334.233333333334,200.0,7334.233333333334
20.0,180.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,828.8333333333334,1795.1333333333334,2787.4666666666667,7580.033333333334,200.0,7580.033333333334
10.0,190.0,10.0,10.0,0.2000000000000001,2.0,0.0,0.0,0.0,0.0,859.9,1902.7,2991.2,8027.333333333333,200.0,8027.333333333333
190.0,10.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,422.23333333333335,821.5,1206.1,2803.6666666666665,200.0,2803.6666666666665
180.0,20.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,429.6,826.4333333333333,1221.1,3624.633333333333,200.0,3624.633333333333
170.0,30.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,479.3333333333333,910.7333333333333,1331.7,3991.3333333333335,200.0,3991.3333333333335
160.0,40.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,495.73333333333335,970.5666666666667,1449.0666666666666,4727.766666666666,200.0,4727.766666666666
150.0,50.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,511.56666666666666,1013.9,1538.8333333333333,4922.866666666667,200.0,4922.866666666667
140.0,60.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,539.1666666666666,1042.4666666666667,1631.8333333333333,5566.733333333334,200.0,5566.733333333334
130.0,70.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,533.0666666666667,1085.6,1670.9666666666667,6260.566666666667,200.0,6260.566666666667
120.0,80.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,549.6333333333333,1152.9333333333334,1803.1333333333334,6568.033333333334,200.0,6568.033333333334
110.0,90.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,667.3,1332.4666666666667,2073.0,7701.6,200.0,7701.6
100.0,100.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,671.8666666666667,1366.9,2192.366666666667,7210.833333333333,200.0,7210.833333333333
90.0,110.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,656.8,1450.3333333333333,2312.6666666666665,8191.566666666667,200.0,8191.566666666667
80.0,120.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,812.5,1688.5333333333333,2680.3333333333335,8856.833333333334,200.0,8856.833333333334
70.0,130.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,887.9666666666667,1825.8,2950.733333333333,9412.9,200.0,9412.9
60.0,140.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,872.6333333333333,1896.9,3116.3,10313.866666666667,200.0,10313.866666666667
50.0,150.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,992.0666666666667,2153.366666666667,3494.6666666666665,11123.133333333333,200.0,11123.133333333333
40.0,160.0,10.0,10.0,0.2000000000000001,3.0,0.0,0.0,0.0,0.0,1114.8333333333333,2395.0666666666666,3951.0333333333333,12373.5,200.0,12373.5
