num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
180,20,10,10,0.03999999999999998,5,0,0,0,0,2199,4328,5843,19492,200,19492
170,30,10,10,0.03999999999999998,5,0,0,0,0,2387,4048,5834,29834,200,29834
160,40,10,10,0.03999999999999998,5,0,0,0,0,1822,3933,6078,38451,200,38451
150,50,10,10,0.03999999999999998,5,0,0,0,0,3625,5404,8084,42289,200,42289
140,60,10,10,0.03999999999999998,5,0,0,0,0,2156,4232,6800,45392,200,45392
130,70,10,10,0.03999999999999998,5,0,0,0,0,2897,5715,9790,42628,200,42628
120,80,10,10,0.03999999999999998,5,0,0,0,0,2641,5811,10499,44992,200,44992
110,90,10,10,0.03999999999999998,5,0,0,0,0,3312,6467,11158,50039,200,50039
100,100,10,10,0.03999999999999998,5,0,0,0,0,3342,6300,11118,43650,200,43650
90,110,10,10,0.03999999999999998,5,0,0,0,0,3641,7097,13911,127508,200,127508
80,120,10,10,0.03999999999999998,5,0,0,0,0,5044,9437,15764,82955,200,82955
70,130,10,10,0.03999999999999998,5,0,0,0,0,6244,12779,21290,100093,200,100093
60,140,10,10,0.03999999999999998,5,0,0,0,0,6257,13772,24209,90145,200,90145
50,150,10,10,0.03999999999999998,5,0,0,0,0,4596,14642,27116,81561,200,81561
40,160,10,10,0.03999999999999998,5,0,0,0,0,7784,17816,33602,114762,200,114762
30,170,10,10,0.03999999999999998,5,0,0,0,0,10163,21042,41217,137430,200,137430
20,180,10,10,0.03999999999999998,5,0,0,0,0,8486,23205,44282,160450,200,160450
10,190,10,10,0.03999999999999998,5,0,0,0,0,19711,41492,66971,169603,200,169603
190,10,10,10,0.2,5,0,0,0,0,454,955,1336,2378,200,2378
180,20,10,10,0.2,5,0,0,0,0,305,791,1215,5841,200,5841
170,30,10,10,0.2,5,0,0,0,0,828,1337,1981,6822,200,6822
160,40,10,10,0.2,5,0,0,0,0,511,1010,1390,6435,200,6435
150,50,10,10,0.2,5,0,0,0,0,495,1229,1778,5722,200,5722
140,60,10,10,0.2,5,0,0,0,0,541,982,1623,13787,200,13787
130,70,10,10,0.2,5,0,0,0,0,641,1324,2436,12603,200,12603
120,80,10,10,0.2,5,0,0,0,0,777,1430,2495,10687,200,10687
110,90,10,10,0.2,5,0,0,0,0,531,1317,2561,12999,200,12999
100,100,10,10,0.2,5,0,0,0,0,741,1654,2721,22078,200,22078
90,110,10,10,0.2,5,0,0,0,0,912,1811,3164,15416,200,15416
80,120,10,10,0.2,5,0,0,0,0,881,2094,3523,9872,200,9872
70,130,10,10,0.2,5,0,0,0,0,962,2045,4061,9216,200,9216
60,140,10,10,0.2,5,0,0,0,0,1056,2337,4636,17778,200,17778
