num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
80,120,10,10,0.07999999999999999,5,0,0,0,0,1636,4067,7697,28445,200,28445
70,130,10,10,0.07999999999999999,5,0,0,0,0,1640,4889,9221,40882,200,40882
60,140,10,10,0.07999999999999999,5,0,0,0,0,2538,6164,11075,44960,200,44960
50,150,10,10,0.07999999999999999,5,0,0,0,0,2699,6447,12961,60436,200,60436
40,160,10,10,0.07999999999999999,5,0,0,0,0,4341,9628,15995,58895,200,58895
30,170,10,10,0.07999999999999999,5,0,0,0,0,4154,10155,16540,60883,200,60883
20,180,10,10,0.07999999999999999,5,0,0,0,0,6377,12598,24837,116779,200,116779
10,190,10,10,0.07999999999999999,5,0,0,0,0,8906,20900,36625,93245,200,93245
190,10,10,10,0.03999999999999998,5,0,0,0,0,2039,3308,5013,10879,200,10879
180,20,10,10,0.03999999999999998,5,0,0,0,0,2274,3856,5481,15351,200,15351
170,30,10,10,0.03999999999999998,5,0,0,0,0,2552,4569,6163,29422,200,29422
160,40,10,10,0.03999999999999998,5,0,0,0,0,2440,4413,6494,36475,200,36475
150,50,10,10,0.03999999999999998,5,0,0,0,0,2255,4255,7219,32258,200,32258
140,60,10,10,0.03999999999999998,5,0,0,0,0,2852,5347,7833,38503,200,38503
130,70,10,10,0.03999999999999998,5,0,0,0,0,2650,5119,8245,28847,200,28847
120,80,10,10,0.03999999999999998,5,0,0,0,0,3687,6220,10678,45616,200,45616
110,90,10,10,0.03999999999999998,5,0,0,0,0,4424,7334,11282,45755,200,45755
100,100,10,10,0.03999999999999998,5,0,0,0,0,3153,6634,12440,48515,200,48515
90,110,10,10,0.03999999999999998,5,0,0,0,0,2916,7154,12698,73653,200,73653
80,120,10,10,0.03999999999999998,5,0,0,0,0,4626,8529,14373,90270,200,90270
70,130,10,10,0.03999999999999998,5,0,0,0,0,5519,10792,21829,79591,200,79591
60,140,10,10,0.03999999999999998,5,0,0,0,0,5525,12823,23544,90623,200,90623
50,150,10,10,0.03999999999999998,5,0,0,0,0,8230,15187,27622,90921,200,90921
40,160,10,10,0.03999999999999998,5,0,0,0,0,5117,16287,30974,140684,200,140684
30,170,10,10,0.03999999999999998,5,0,0,0,0,9212,20949,38916,117729,200,117729
20,180,10,10,0.03999999999999998,5,0,0,0,0,15005,31230,55842,160584,200,160584
10,190,10,10,0.03999999999999998,5,0,0,0,0,13841,29457,57268,161717,200,161717
